Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,SaleYear,SaleMonthIndex,Region_Encoded
355000.0,0,1,1,2019,40,380200.1765208111
675500.0,0,0,0,2019,38,540547.2565
383259.91,0,1,1,2019,47,380200.1765208111
290000.0,0,0,0,2019,40,233851.708541329
312774.0,0,1,1,2019,41,380200.1765208111
131000.0,0,0,0,2019,41,141173.2465060241
40000.0,0,0,0,2019,41,233851.708541329
279000.0,0,0,0,2019,41,167209.90413533835
210000.0,0,0,0,2019,37,137396.3111827957
215021.0,0,1,1,2019,48,171034.6683030303
436123.34,0,1,1,2019,38,380200.1765208111
470000.0,0,0,0,2019,41,380200.1765208111
139000.0,0,0,0,2019,38,213605.20702040815
117000.0,0,0,0,2019,39,233851.708541329
312775.32,0,1,1,2019,39,233851.708541329
515000.0,0,0,0,2019,38,380200.1765208111
462555.0,0,1,1,2019,46,380200.1765208111
268722.46,0,1,1,2019,42,248258.74203773585
220000.0,0,0,0,2019,45,257456.16272727272
305000.0,0,0,0,2019,42,248258.74203773585
240000.0,0,0,0,2019,42,137396.3111827957
299559.47,0,1,1,2019,43,248258.74203773585
190000.0,1,0,0,2019,48,208851.5978313253
180000.0,0,0,0,2019,39,133732.59591666667
325000.0,0,0,0,2019,46,272372.0673860182
320000.0,0,0,0,2019,47,321763.4133962264
348017.62,0,1,1,2019,41,380200.1765208111
400000.0,0,1,1,2019,44,253890.76442307694
380000.0,0,0,0,2019,46,196378.3093779904
120000.0,1,0,0,2019,47,213605.20702040815
451000.0,0,0,0,2019,41,380200.1765208111
260000.0,0,0,0,2019,46,141173.2465060241
150000.0,0,0,0,2019,43,171105.53078817733
82500.0,0,0,0,2019,39,171105.53078817733
475000.0,0,0,0,2019,47,248258.74203773585
317180.0,0,1,1,2019,37,380200.1765208111
100000.0,0,0,0,2019,41,156678.01065217392
17000.0,0,0,0,2019,40,112246.49288461538
181000.0,0,0,0,2019,46,213605.20702040815
148000.0,0,0,0,2019,47,213605.20702040815
280000.0,0,0,0,2019,39,196378.3093779904
196000.0,0,0,0,2019,39,208851.5978313253
330000.0,0,0,0,2019,39,540547.2565
355000.0,0,0,0,2019,41,461863.6748275862
190000.0,0,0,0,2019,40,380200.1765208111
180000.0,0,0,0,2019,41,171034.6683030303
395000.0,1,1,1,2019,39,380200.1765208111
50000.0,0,0,0,2019,47,171105.53078817733
520000.0,0,0,0,2019,40,213605.20702040815
295000.0,0,0,0,2019,45,257456.16272727272
70000.0,0,0,0,2019,44,113482.03323943663
208000.0,0,0,0,2019,45,247009.36113636364
286343.0,0,1,1,2019,45,380200.1765208111
207048.46,0,1,1,2019,44,233851.708541329
80000.0,0,0,0,2019,46,145800.17518796993
218500.0,1,0,0,2019,46,312546.60374999995
190000.0,0,0,0,2019,45,189751.31578947368
170165.0,0,0,0,2019,40,248258.74203773585
427169.54,0,0,0,2019,42,345400.57351351355
175000.0,0,0,0,2019,48,233851.708541329
225000.0,0,0,0,2019,42,208851.5978313253
85000.0,0,0,0,2019,44,233851.708541329
162050.0,0,0,0,2019,44,113482.03323943663
245000.0,0,0,0,2019,47,141173.2465060241
422907.0,0,1,1,2019,42,380200.1765208111
292000.0,0,0,0,2019,40,272372.0673860182
237885.45,0,1,1,2019,48,272372.0673860182
222000.0,0,0,0,2019,42,196378.3093779904
155000.0,0,0,0,2019,47,248258.74203773585
193500.0,0,0,0,2019,37,166796.29538461537
150000.0,0,0,0,2019,40,208851.5978313253
178000.0,0,0,0,2019,37,196378.3093779904
210000.0,0,0,0,2019,39,113482.03323943663
200000.0,0,0,0,2019,38,141173.2465060241
352000.0,0,0,0,2019,44,312546.60374999995
314400.0,0,0,0,2019,48,329261.26413793105
39900.0,0,0,0,2019,39,141173.2465060241
95000.0,0,0,0,2019,38,113482.03323943663
150000.0,0,0,0,2019,40,112246.49288461538
445000.0,0,0,0,2019,37,321763.4133962264
75000.0,0,0,0,2019,45,113482.03323943663
650000.0,0,0,0,2019,45,380200.1765208111
537445.0,0,1,1,2019,45,380200.1765208111
45000.0,0,0,0,2019,39,104332.65671641791
205000.0,0,0,0,2019,47,253890.76442307694
550000.0,0,0,0,2019,44,507755.10204081633
180000.0,0,0,0,2019,42,171034.6683030303
120000.0,0,0,0,2019,38,156678.01065217392
82500.0,1,0,0,2019,46,233851.708541329
150000.0,0,0,0,2019,42,171034.6683030303
285000.0,0,0,0,2019,42,329261.26413793105
235000.0,0,0,0,2019,39,196378.3093779904
450000.0,0,0,0,2019,40,189751.31578947368
255000.0,0,0,0,2019,37,233851.708541329
230000.0,0,0,0,2019,44,329261.26413793105
205000.0,0,0,0,2019,43,339308.333125
265000.0,0,1,1,2019,47,380200.1765208111
184000.0,0,0,0,2019,44,178302.97273255812
185000.0,0,0,0,2019,48,196378.3093779904
580000.0,0,0,0,2019,45,373240.53678571427
119824.0,0,1,1,2019,42,208851.5978313253
270000.0,0,0,0,2019,45,248258.74203773585
35000.0,0,0,0,2019,41,141173.2465060241
105000.0,0,0,0,2019,39,213605.20702040815
675500.0,0,0,0,2019,43,380200.1765208111
277533.0,0,1,1,2019,44,272372.0673860182
353000.0,0,0,0,2019,44,380200.1765208111
190000.0,0,0,0,2019,46,178302.97273255812
550000.0,0,0,0,2019,45,380200.1765208111
180000.0,0,0,0,2019,38,186087.10194444444
55000.0,0,0,0,2019,41,141173.2465060241
75000.0,1,0,0,2019,46,104332.65671641791
297797.36,0,1,1,2019,37,196378.3093779904
193832.59,0,1,1,2019,46,233851.708541329
171806.17,0,1,1,2019,38,166796.29538461537
400000.0,0,0,0,2019,38,547858.5315517241
529515.64,0,1,1,2019,48,380200.1765208111
615000.0,0,0,0,2019,43,507755.10204081633
215000.0,0,0,0,2019,48,208851.5978313253
458149.77,0,1,1,2019,44,321763.4133962264
136000.0,0,0,0,2019,47,166796.29538461537
255000.0,0,0,0,2019,39,272372.0673860182
211453.74,0,1,1,2019,40,208851.5978313253
219000.0,0,0,0,2019,48,248258.74203773585
675500.0,0,0,0,2019,39,380200.1765208111
40000.0,0,0,0,2019,39,133732.59591666667
390000.0,0,0,0,2019,39,427678.3219230769
675500.0,0,0,0,2019,39,461863.6748275862
365000.0,0,0,0,2019,48,312546.60374999995
253500.0,0,0,0,2019,43,196378.3093779904
200000.0,0,0,0,2019,40,133732.59591666667
277533.0,0,1,1,2019,43,248258.74203773585
675500.0,0,0,0,2019,38,540547.2565
345000.0,0,0,0,2019,37,394940.74
320000.0,1,0,0,2019,46,329261.26413793105
205000.0,0,0,0,2019,45,213605.20702040815
240000.0,1,0,0,2019,48,272372.0673860182
406000.0,0,0,0,2019,41,540547.2565
170000.0,0,0,0,2019,45,196378.3093779904
40000.0,0,0,0,2019,43,141173.2465060241
155000.0,0,0,0,2019,37,233851.708541329
75000.0,0,0,0,2019,37,196378.3093779904
425000.0,0,0,0,2019,46,380200.1765208111
314537.44,0,1,1,2019,46,321763.4133962264
186000.0,0,0,0,2019,38,167209.90413533835
413577.0,0,1,1,2019,47,380200.1765208111
70000.0,0,0,0,2019,47,145800.17518796993
240000.0,0,0,0,2019,46,233851.708541329
210000.0,0,0,0,2019,48,380200.1765208111
414782.0,0,0,0,2019,38,547858.5315517241
295000.0,0,0,0,2019,42,213605.20702040815
152500.0,0,0,0,2019,45,145800.17518796993
321586.0,0,1,1,2019,41,380200.1765208111
276000.0,0,0,0,2019,42,196378.3093779904
435000.0,0,0,0,2019,37,372343.76827586204
200000.0,0,0,0,2019,37,196378.3093779904
500000.0,1,0,0,2019,40,507755.10204081633
187714.0,0,0,0,2019,45,380200.1765208111
289823.91,0,1,1,2019,41,233851.708541329
281938.32,0,1,1,2019,46,233851.708541329
348017.62,0,1,1,2019,42,329261.26413793105
230000.0,0,0,0,2019,46,233851.708541329
284698.54,0,1,1,2019,42,380200.1765208111
149780.0,1,1,1,2019,41,136518.06363636363
425000.0,0,0,0,2019,45,339308.333125
343612.33,0,1,1,2019,47,380200.1765208111
323700.0,0,1,1,2019,39,213605.20702040815
226500.0,0,0,0,2019,47,233851.708541329
104000.0,0,0,0,2019,45,178302.97273255812
50000.0,0,0,0,2019,38,171105.53078817733
255000.0,0,0,0,2019,44,196378.3093779904
162000.0,0,0,0,2019,48,380200.1765208111
253000.0,0,0,0,2019,44,213605.20702040815
390000.0,0,0,0,2019,38,345400.57351351355
310000.0,0,0,0,2019,47,380200.1765208111
151000.0,0,0,0,2019,44,167209.90413533835
185000.0,0,0,0,2019,44,171034.6683030303
324500.0,0,0,0,2019,45,380200.1765208111
462554.0,0,1,1,2019,37,380200.1765208111
305000.0,0,0,0,2019,47,233851.708541329
300000.0,0,0,0,2019,42,380200.1765208111
246428.57,0,0,0,2019,42,380200.1765208111
230000.0,0,0,0,2019,48,312546.60374999995
255000.0,1,1,1,2019,37,233851.708541329
197500.0,0,0,0,2019,38,189751.31578947368
66000.0,0,0,0,2019,39,213605.20702040815
85000.0,0,0,0,2019,48,248258.74203773585
118395.0,0,1,1,2019,45,233851.708541329
185000.0,0,0,0,2019,39,248258.74203773585
280000.0,0,0,0,2019,46,329261.26413793105
175000.0,0,0,0,2019,38,189751.31578947368
95450.0,1,0,0,2019,39,171034.6683030303
131000.0,0,0,0,2019,45,145800.17518796993
100000.0,0,0,0,2019,42,380200.1765208111
100000.0,0,0,0,2019,47,171105.53078817733
325000.0,0,0,0,2019,42,233851.708541329
675500.0,0,0,0,2019,45,321763.4133962264
237885.0,0,1,1,2019,48,248258.74203773585
220000.0,0,0,0,2019,47,178302.97273255812
418502.0,0,1,1,2019,40,380200.1765208111
440000.0,0,0,0,2019,48,461863.6748275862
246000.0,0,0,0,2019,46,247009.36113636364
675500.0,0,0,0,2019,43,540547.2565
225000.0,0,0,0,2019,44,208851.5978313253
320000.0,0,0,0,2019,48,380200.1765208111
240000.0,0,0,0,2019,37,248258.74203773585
263000.0,0,0,0,2019,40,233851.708541329
372000.0,0,0,0,2019,40,380200.1765208111
370000.0,0,0,0,2019,44,233851.708541329
341850.0,1,1,1,2019,38,380200.1765208111
75000.0,0,0,1,2019,40,113482.03323943663
399000.0,0,0,0,2019,43,439578.53056603775
395000.0,0,0,0,2019,43,372343.76827586204
325000.0,0,0,0,2019,44,136518.06363636363
230000.0,0,0,0,2019,48,104332.65671641791
149350.0,0,1,1,2019,40,178302.97273255812
132000.0,0,0,0,2019,45,141173.2465060241
675500.0,0,1,1,2019,39,540547.2565
203000.0,0,0,0,2019,43,208851.5978313253
220000.0,0,0,0,2019,48,233851.708541329
170000.0,0,0,0,2019,47,213605.20702040815
376225.0,0,1,1,2019,47,171105.53078817733
70000.0,1,0,0,2019,44,178302.97273255812
387665.19,0,1,1,2019,42,233851.708541329
339207.0,0,1,1,2019,44,380200.1765208111
300000.0,0,0,0,2019,47,272372.0673860182
675500.0,0,0,0,2019,46,233851.708541329
415356.0,0,0,0,2019,41,233851.708541329
168000.0,0,0,0,2019,38,141173.2465060241
219000.0,0,0,0,2019,48,233851.708541329
132000.0,0,0,0,2019,43,186087.10194444444
366666.66,0,0,0,2019,44,329261.26413793105
235000.0,0,0,0,2019,38,248258.74203773585
675500.0,0,0,0,2019,42,547858.5315517241
461235.0,0,0,0,2019,48,427678.3219230769
436123.34,0,1,1,2019,45,233851.708541329
185000.0,0,0,0,2019,47,248258.74203773585
145000.0,0,0,0,2019,41,137396.3111827957
180000.0,0,0,0,2019,37,136518.06363636363
240000.0,0,0,0,2019,43,213605.20702040815
235000.0,0,0,0,2019,41,233851.708541329
317200.0,0,1,1,2019,39,380200.1765208111
70000.0,0,0,0,2019,46,171105.53078817733
284140.0,0,1,1,2019,47,272372.0673860182
210000.0,0,0,0,2019,41,253890.76442307694
675500.0,0,0,0,2019,38,233851.708541329
319000.0,0,0,0,2019,45,321763.4133962264
150000.0,0,0,0,2019,46,373240.53678571427
430000.0,0,0,0,2019,40,338082.7518461539
240000.0,0,0,0,2019,38,171105.53078817733
126000.0,0,0,0,2019,41,171034.6683030303
125000.0,0,0,0,2019,38,113482.03323943663
147000.0,0,0,0,2019,47,208851.5978313253
360000.0,0,0,0,2019,38,349826.6666666667
350000.0,0,1,1,2019,41,213605.20702040815
295000.0,0,0,0,2019,47,233851.708541329
160000.0,0,0,0,2019,44,133732.59591666667
600000.0,0,0,0,2019,39,507755.10204081633
349000.0,0,0,0,2019,45,272372.0673860182
260000.0,0,0,0,2019,43,178302.97273255812
675500.0,0,0,0,2019,44,380200.1765208111
438000.0,0,0,0,2019,45,380200.1765208111
117500.0,1,0,0,2019,45,178302.97273255812
212000.0,0,0,0,2019,46,380200.1765208111
264000.0,0,0,0,2019,47,171105.53078817733
285000.0,0,0,0,2019,45,272372.0673860182
370044.0,0,1,1,2019,46,272372.0673860182
270000.0,0,0,0,2019,45,233851.708541329
440000.0,0,0,0,2019,45,373240.53678571427
104000.0,0,0,0,2019,40,137396.3111827957
100000.0,1,0,0,2019,40,186087.10194444444
330000.0,1,0,0,2019,42,345400.57351351355
280000.0,1,0,0,2019,39,394940.74
235000.0,0,0,0,2019,48,248258.74203773585
26472.0,0,0,0,2019,45,136518.06363636363
229500.0,0,0,0,2019,37,178302.97273255812
83000.0,0,0,0,2019,48,171034.6683030303
85000.0,0,0,0,2019,47,196378.3093779904
209251.11,0,1,1,2019,45,233851.708541329
252943.61,0,1,1,2019,48,272372.0673860182
150000.0,0,0,0,2019,38,208851.5978313253
568500.0,0,0,0,2019,48,427678.3219230769
273128.0,0,1,1,2019,44,248258.74203773585
226000.0,0,0,0,2019,40,166796.29538461537
160000.0,0,0,0,2019,38,233851.708541329
168000.0,0,0,0,2019,44,137396.3111827957
205000.0,0,0,0,2019,38,171105.53078817733
160000.0,0,0,0,2019,47,145800.17518796993
317169.0,0,0,0,2019,48,338082.7518461539
57000.0,0,0,0,2019,47,156678.01065217392
245000.0,0,0,0,2019,46,312546.60374999995
175000.0,0,0,0,2019,44,380200.1765208111
310000.0,0,0,0,2019,46,547858.5315517241
83000.0,1,0,0,2019,45,136518.06363636363
458149.77,0,1,1,2019,43,380200.1765208111
200440.0,0,1,1,2019,45,167209.90413533835
245000.0,0,0,0,2019,47,394940.74
78000.0,0,0,0,2019,39,133732.59591666667
162000.0,0,0,0,2019,41,213605.20702040815
170000.0,0,0,0,2019,46,257456.16272727272
210000.0,0,0,0,2019,44,248258.74203773585
360000.0,0,0,0,2019,45,257456.16272727272
199500.0,0,1,1,2019,44,208851.5978313253
229074.0,0,1,1,2019,47,233851.708541329
485000.0,0,0,0,2019,44,248258.74203773585
275000.0,0,0,0,2019,44,338082.7518461539
285000.0,0,0,0,2019,48,196378.3093779904
675500.0,0,0,0,2019,43,540547.2565
231000.0,0,0,0,2019,48,329261.26413793105
256770.24,0,0,0,2019,40,166796.29538461537
140969.16,0,1,1,2019,42,178302.97273255812
225000.0,0,0,0,2019,41,233851.708541329
268722.47,0,1,1,2019,48,272372.0673860182
250000.0,1,1,1,2019,47,272372.0673860182
24500.0,0,0,0,2019,40,108712.45
253000.0,0,0,0,2019,45,380200.1765208111
177500.0,0,0,0,2019,40,164656.0165
227300.0,0,1,1,2019,40,208851.5978313253
290000.0,0,0,0,2019,46,156678.01065217392
157000.0,0,0,0,2019,45,178302.97273255812
180000.0,0,0,0,2019,45,166796.29538461537
124000.0,0,0,0,2019,44,329261.26413793105
322900.0,0,1,1,2019,44,167209.90413533835
256000.0,0,0,0,2019,40,272372.0673860182
310000.0,0,0,0,2019,42,461863.6748275862
40000.0,1,0,0,2019,41,171105.53078817733
199074.0,0,1,1,2019,48,171034.6683030303
312775.33,0,1,1,2019,45,321763.4133962264
355000.0,0,0,0,2019,40,321763.4133962264
360000.0,0,0,0,2019,40,380200.1765208111
620000.0,0,0,0,2019,47,380200.1765208111
252500.0,0,0,0,2019,46,178302.97273255812
675500.0,0,0,0,2019,46,540547.2565
431123.0,0,1,1,2019,43,380200.1765208111
505000.0,0,0,0,2019,44,272372.0673860182
675500.0,0,0,0,2019,46,338082.7518461539
280000.0,1,0,0,2019,47,380200.1765208111
380000.0,0,0,0,2019,39,372343.76827586204
390000.0,0,0,0,2019,47,547858.5315517241
225000.0,0,0,0,2019,47,233851.708541329
162386.3,1,1,1,2019,42,233851.708541329
400000.0,1,0,0,2019,39,380200.1765208111
335000.0,0,0,0,2019,48,380200.1765208111
180000.0,1,0,0,2019,47,253890.76442307694
32804.0,0,0,0,2019,48,113482.03323943663
260000.0,0,0,0,2019,47,380200.1765208111
176000.0,0,0,0,2019,47,380200.1765208111
150000.0,0,0,0,2019,47,137396.3111827957
245000.0,0,0,0,2019,45,461863.6748275862
196000.0,0,0,0,2019,44,178302.97273255812
210000.0,0,0,0,2019,48,213605.20702040815
29500.0,0,0,0,2019,37,133732.59591666667
240000.0,0,0,0,2019,38,233851.708541329
214000.0,0,0,0,2019,46,213605.20702040815
70000.0,0,0,0,2019,39,233851.708541329
170000.0,0,0,0,2019,37,196378.3093779904
675500.0,0,0,0,2019,41,171105.53078817733
675500.0,0,0,0,2019,46,394940.74
382500.0,0,0,0,2019,42,233851.708541329
360000.0,0,0,0,2019,48,196378.3093779904
675500.0,0,0,0,2019,39,233851.708541329
675500.0,0,0,0,2019,43,380200.1765208111
458149.77,0,1,1,2019,39,272372.0673860182
100000.0,0,1,1,2019,43,133732.59591666667
120000.0,0,0,0,2019,47,137396.3111827957
585000.0,0,1,1,2019,38,380200.1765208111
310572.68,0,1,1,2019,38,380200.1765208111
337000.0,0,0,0,2019,48,213605.20702040815
290000.0,0,0,0,2019,46,439578.53056603775
105000.0,0,0,0,2019,37,196378.3093779904
158484.46,0,0,0,2019,48,233851.708541329
528634.36,0,1,1,2019,37,380200.1765208111
485000.0,0,0,0,2019,46,329261.26413793105
270000.0,1,0,0,2019,48,257456.16272727272
450000.0,0,0,0,2019,47,312546.60374999995
250000.0,0,0,0,2019,37,112246.49288461538
280000.0,0,0,0,2019,39,380200.1765208111
475000.0,0,0,0,2019,43,233851.708541329
385903.08,0,1,1,2019,37,167209.90413533835
245000.0,0,0,0,2019,44,248258.74203773585
230000.0,0,0,0,2019,39,329261.26413793105
186000.0,0,0,0,2019,39,253890.76442307694
158000.0,0,0,0,2019,38,213605.20702040815
80000.0,0,0,0,2019,39,141173.2465060241
292175.77,0,1,1,2019,44,233851.708541329
210573.0,0,1,1,2019,43,186087.10194444444
205000.0,0,0,0,2019,48,213605.20702040815
132000.0,0,0,0,2019,42,380200.1765208111
335000.0,0,0,0,2019,43,380200.1765208111
130000.0,0,0,0,2019,46,171105.53078817733
265000.0,0,0,0,2019,45,380200.1765208111
675500.0,0,0,0,2019,42,439578.53056603775
185000.0,0,1,1,2019,41,329261.26413793105
180616.74,0,1,1,2019,43,178302.97273255812
310000.0,0,0,0,2019,39,329261.26413793105
250000.0,0,0,0,2019,46,233851.708541329
60000.0,0,0,0,2019,45,113482.03323943663
585000.0,0,0,0,2019,44,380200.1765208111
325991.19,0,1,1,2019,41,380200.1765208111
45000.0,0,0,0,2019,39,133732.59591666667
400881.06,0,1,1,2019,44,233851.708541329
396476.0,0,1,1,2019,45,380200.1765208111
355000.0,0,0,0,2019,39,464945.35
225000.0,0,0,0,2019,47,380200.1765208111
129000.0,0,0,0,2019,45,233851.708541329
237000.0,0,0,0,2019,37,380200.1765208111
265000.0,0,0,0,2019,42,233851.708541329
286343.0,0,1,1,2019,39,380200.1765208111
465000.0,0,0,0,2019,43,380200.1765208111
675500.0,0,0,0,2019,42,547858.5315517241
320000.0,0,0,0,2019,47,464945.35
246696.03,0,1,1,2019,43,248258.74203773585
225000.0,0,0,0,2019,44,233851.708541329
295000.0,0,0,0,2019,37,167209.90413533835
185000.0,0,0,0,2019,43,178302.97273255812
675500.0,0,0,0,2019,45,547858.5315517241
313300.0,0,0,0,2019,39,380200.1765208111
340000.0,0,0,0,2019,40,329261.26413793105
485000.0,0,0,0,2019,46,380200.1765208111
142000.0,0,0,0,2019,46,178302.97273255812
165000.0,1,0,0,2019,39,156678.01065217392
290000.0,0,0,0,2019,39,233851.708541329
300000.0,0,0,0,2019,48,272372.0673860182
201718.06,0,1,1,2019,40,272372.0673860182
115000.0,1,0,0,2019,47,186087.10194444444
427000.0,0,0,0,2019,38,380200.1765208111
194000.0,0,0,0,2019,45,272372.0673860182
79000.0,0,0,0,2019,44,133732.59591666667
210000.0,0,0,0,2019,39,186087.10194444444
425000.0,1,0,0,2019,48,380200.1765208111
153000.0,0,0,0,2019,39,380200.1765208111
350000.0,0,0,0,2019,37,272372.0673860182
306167.0,0,1,1,2019,45,272372.0673860182
152000.0,0,0,0,2019,41,233851.708541329
273128.0,0,1,1,2019,37,233851.708541329
66000.0,0,0,0,2019,47,113482.03323943663
138000.0,0,0,0,2019,38,167209.90413533835
166000.0,0,1,1,2019,37,171105.53078817733
312800.0,0,1,1,2019,45,380200.1765208111
171806.16,0,1,1,2019,47,113482.03323943663
380000.0,0,0,0,2019,45,213605.20702040815
225000.0,0,0,0,2019,47,156678.01065217392
523250.19,0,1,1,2019,48,380200.1765208111
365500.0,0,0,0,2019,38,380200.1765208111
321000.0,0,0,0,2019,47,380200.1765208111
185000.0,0,0,0,2019,42,233851.708541329
160000.0,0,0,0,2019,45,338082.7518461539
230000.0,0,1,1,2019,40,208851.5978313253
200747.64,0,0,0,2019,40,145800.17518796993
157000.0,0,0,0,2019,44,208851.5978313253
92000.0,0,0,0,2019,47,166796.29538461537
25000.0,0,1,1,2019,46,113482.03323943663
270000.0,0,0,0,2019,40,329261.26413793105
260000.0,0,1,1,2019,39,248258.74203773585
295000.0,0,0,0,2019,45,196378.3093779904
340000.0,0,0,0,2019,43,329261.26413793105
240240.0,0,0,0,2019,44,113482.03323943663
350000.0,0,0,0,2019,39,312546.60374999995
186000.0,0,0,0,2019,42,213605.20702040815
281938.0,0,1,1,2019,37,272372.0673860182
333000.0,0,0,0,2019,38,248258.74203773585
127312.78,0,1,1,2019,48,380200.1765208111
40000.0,0,0,0,2019,45,113482.03323943663
222000.0,0,0,0,2019,47,233851.708541329
290748.0,0,1,1,2019,38,329261.26413793105
232500.0,1,0,0,2019,45,380200.1765208111
370005.0,0,1,1,2019,43,233851.708541329
125000.0,0,0,0,2019,46,208851.5978313253
150000.0,0,0,0,2019,45,164656.0165
279726.98,0,1,1,2019,41,272372.0673860182
54115.0,0,0,0,2019,42,133732.59591666667
383260.0,0,1,1,2019,45,380200.1765208111
245170.0,0,0,0,2019,39,145800.17518796993
66000.0,0,0,0,2019,42,171034.6683030303
95000.0,0,0,0,2019,48,164656.0165
120000.0,0,0,0,2019,40,547858.5315517241
200205.2,0,1,1,2019,44,208851.5978313253
130000.0,0,0,0,2019,45,171105.53078817733
20000.0,0,0,0,2019,46,108712.45
310000.0,0,0,0,2019,42,171105.53078817733
121382.29,0,0,0,2019,40,248258.74203773585
210000.0,0,0,0,2019,44,156678.01065217392
350000.0,0,0,0,2019,40,439578.53056603775
237841.4,0,1,1,2019,44,196378.3093779904
225000.0,0,0,0,2019,40,272372.0673860182
137000.0,0,0,0,2019,37,167209.90413533835
221145.37,0,1,1,2019,46,208851.5978313253
225000.0,0,0,0,2019,46,233851.708541329
62500.0,1,0,0,2019,39,156678.01065217392
475000.0,0,0,0,2019,48,233851.708541329
120000.0,0,0,0,2019,44,171105.53078817733
242000.0,0,0,0,2019,41,233851.708541329
341547.35,0,1,1,2019,40,272372.0673860182
182000.0,0,0,0,2019,46,196378.3093779904
315000.0,0,1,1,2019,38,272372.0673860182
190000.0,0,0,0,2019,41,164656.0165
128000.0,0,0,0,2019,46,113482.03323943663
205000.0,0,0,0,2019,39,257456.16272727272
168000.0,0,0,0,2019,46,171034.6683030303
300000.0,0,0,0,2019,45,439578.53056603775
490000.0,0,0,0,2019,42,373240.53678571427
191000.0,0,0,0,2019,48,186087.10194444444
18500.0,0,0,0,2019,41,164656.0165
325000.0,0,0,0,2019,41,547858.5315517241
505000.0,0,0,0,2019,46,427678.3219230769
334801.76,0,1,1,2019,40,272372.0673860182
595000.0,0,0,0,2019,48,380200.1765208111
230000.0,0,0,0,2019,38,196378.3093779904
146667.0,0,0,0,2019,41,137396.3111827957
334801.0,0,1,1,2019,40,233851.708541329
675500.0,0,0,0,2019,41,380200.1765208111
615000.0,0,0,0,2019,44,380200.1765208111
675500.0,0,0,0,2019,45,439578.53056603775
210000.0,0,0,0,2019,43,137396.3111827957
40000.0,0,0,0,2019,48,113482.03323943663
177000.0,0,0,0,2019,46,186087.10194444444
92300.0,0,0,0,2019,48,112246.49288461538
135000.0,0,0,0,2019,39,272372.0673860182
206000.0,0,0,0,2019,37,178302.97273255812
350000.0,0,0,0,2019,47,233851.708541329
55000.0,0,0,0,2019,39,133732.59591666667
465000.0,0,0,0,2019,42,373240.53678571427
233000.0,0,0,0,2019,37,208851.5978313253
101579.05,0,0,0,2019,39,233851.708541329
140000.0,0,0,0,2019,41,272372.0673860182
350220.0,0,1,1,2019,37,380200.1765208111
255000.0,0,0,0,2019,45,380200.1765208111
138000.0,0,0,0,2019,46,186087.10194444444
175000.0,0,0,0,2019,46,208851.5978313253
440000.0,0,0,0,2019,43,312546.60374999995
275000.0,0,0,0,2019,40,380200.1765208111
95000.0,0,0,0,2019,37,213605.20702040815
278000.0,0,0,0,2019,39,141173.2465060241
175000.0,0,0,0,2019,48,427678.3219230769
82000.0,0,0,0,2019,41,167209.90413533835
269514.0,1,1,1,2019,45,380200.1765208111
355000.0,0,0,0,2019,44,372343.76827586204
205000.0,0,0,0,2019,47,380200.1765208111
390000.0,0,0,0,2019,48,272372.0673860182
226902.33,1,1,1,2019,47,164656.0165
318000.0,0,0,0,2019,48,338082.7518461539
192000.0,1,0,0,2019,41,189751.31578947368
485000.0,0,1,1,2019,38,380200.1765208111
125000.0,1,0,0,2019,41,272372.0673860182
193000.0,0,0,0,2019,47,164656.0165
505000.0,0,0,0,2019,37,380200.1765208111
215859.03,0,1,1,2019,41,329261.26413793105
308370.04,0,1,1,2019,40,272372.0673860182
150000.0,1,0,0,2019,40,248258.74203773585
150000.0,0,0,0,2019,41,145800.17518796993
175000.0,0,0,0,2019,48,171105.53078817733
175000.0,0,0,0,2019,44,171034.6683030303
39000.0,0,0,0,2019,38,112246.49288461538
250000.0,0,0,0,2019,45,338082.7518461539
242000.0,0,0,0,2019,38,233851.708541329
480000.0,0,0,0,2019,40,338082.7518461539
283500.0,0,0,0,2019,41,233851.708541329
260000.0,0,0,0,2019,40,253890.76442307694
218000.0,0,0,0,2019,41,248258.74203773585
240000.0,0,0,0,2019,38,233851.708541329
546256.0,0,1,1,2019,45,380200.1765208111
130000.0,0,0,0,2019,46,156678.01065217392
179000.0,0,0,0,2019,45,380200.1765208111
301904.18,0,1,1,2019,47,233851.708541329
657000.0,0,0,0,2019,37,380200.1765208111
15000.0,0,0,0,2019,39,380200.1765208111
115000.0,0,0,0,2019,40,141173.2465060241
117293.55,0,0,0,2019,43,166796.29538461537
675500.0,0,0,0,2019,40,380200.1765208111
100000.0,0,0,0,2019,38,208851.5978313253
40000.0,0,0,0,2019,48,145800.17518796993
200000.0,0,0,0,2019,41,213605.20702040815
367000.0,0,0,0,2019,39,380200.1765208111
200000.0,0,0,0,2019,39,137396.3111827957
675500.0,0,0,0,2019,38,380200.1765208111
126000.0,0,0,0,2019,37,380200.1765208111
305000.0,0,0,0,2019,40,233851.708541329
150000.0,0,0,0,2019,46,248258.74203773585
525000.0,0,0,0,2019,47,427678.3219230769
260000.0,0,0,0,2019,41,213605.20702040815
281937.0,0,1,1,2019,45,272372.0673860182
116713.75,0,0,0,2019,40,166796.29538461537
245000.0,0,0,0,2019,41,213605.20702040815
577093.0,0,1,1,2019,47,380200.1765208111
192000.0,0,0,0,2019,41,257456.16272727272
237000.0,0,0,0,2019,40,248258.74203773585
